measurement_id,oligo_id,source_id,study_type,species,strain,system_model,is_human_system,subject_class,subject_group,cns_region,delivery_route,dose_value,dose_unit,dose_value_secondary,dose_unit_secondary,formulation_ca_mM,formulation_mg_mM,exposure_duration,timepoint,readout_category,readout_name,readout_value,readout_is_qualitative,readout_unit,n_per_group,statistic,effect_direction,effect_vs_control,cns_tox_grade,grade_basis,grade_status,tox_axis,is_cns_specific,source_ref,source_location,redistribution,notes
CT1-MSR-00880,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Cohort C: ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF cell count increased,0.0,FALSE,pct_of_arm,0/9,count affected of count at risk; no p-value posted,no_change,0/9 in arm 'Part 1: Cohort C: ISIS 814907 60 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF cell count increased', group EG002 (Part 1: Cohort C: ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00881,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Cohort D: ISIS 814907 115 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF cell count increased,7.69,FALSE,pct_of_arm,1/13,count affected of count at risk; no p-value posted,increase,1/13 in arm 'Part 1: Cohort D: ISIS 814907 115 mg',2,"non-serious, but an objective CNS marker (CSF finding, meningeal, papilloedema or hydrocephalus)",provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF cell count increased', group EG003 (Part 1: Cohort D: ISIS 814907 115 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00882,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Pooled Placebo,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF cell count increased,0.0,FALSE,pct_of_arm,0/12,count affected of count at risk; no p-value posted,no_change,0/12 in arm 'Part 1: Pooled Placebo' (comparator arm),0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF cell count increased', group EG004 (Part 1: Pooled Placebo)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Comparator arm."
CT1-MSR-00883,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Late Start Cohort A + Cohort B + Cohort C + ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF cell count increased,0.0,FALSE,pct_of_arm,0/4,count affected of count at risk; no p-value posted,no_change,0/4 in arm 'Part 2: Late Start Cohort A + Cohort B + Cohort C + ISIS 814907 60 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF cell count increased', group EG005 (Part 2: Late Start Cohort A + Cohort B + Cohort C + ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00884,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Late Start Cohort D + ISIS 814907 115 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF cell count increased,0.0,FALSE,pct_of_arm,0/4,count affected of count at risk; no p-value posted,no_change,0/4 in arm 'Part 2: Late Start Cohort D + ISIS 814907 115 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF cell count increased', group EG006 (Part 2: Late Start Cohort D + ISIS 814907 115 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00885,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Early Start Cohort A + ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF cell count increased,0.0,FALSE,pct_of_arm,0/3,count affected of count at risk; no p-value posted,no_change,0/3 in arm 'Part 2: Early Start Cohort A + ISIS 814907 60 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF cell count increased', group EG007 (Part 2: Early Start Cohort A + ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00886,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Early Start Cohort B + ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF cell count increased,0.0,FALSE,pct_of_arm,0/5,count affected of count at risk; no p-value posted,no_change,0/5 in arm 'Part 2: Early Start Cohort B + ISIS 814907 60 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF cell count increased', group EG008 (Part 2: Early Start Cohort B + ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00887,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Early Start Cohort C + ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF cell count increased,0.0,FALSE,pct_of_arm,0/7,count affected of count at risk; no p-value posted,no_change,0/7 in arm 'Part 2: Early Start Cohort C + ISIS 814907 60 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF cell count increased', group EG009 (Part 2: Early Start Cohort C + ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00888,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Early Start Cohort D + ISIS 814907 115 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF cell count increased,0.0,FALSE,pct_of_arm,0/10,count affected of count at risk; no p-value posted,no_change,0/10 in arm 'Part 2: Early Start Cohort D + ISIS 814907 115 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF cell count increased', group EG010 (Part 2: Early Start Cohort D + ISIS 814907 115 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00889,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Cohort A: ISIS 814907 10 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Albumin CSF increased,0.0,FALSE,pct_of_arm,0/6,count affected of count at risk; no p-value posted,no_change,0/6 in arm 'Part 1: Cohort A: ISIS 814907 10 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Albumin CSF increased', group EG000 (Part 1: Cohort A: ISIS 814907 10 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00890,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Cohort B: ISIS 814907 30 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Albumin CSF increased,0.0,FALSE,pct_of_arm,0/6,count affected of count at risk; no p-value posted,no_change,0/6 in arm 'Part 1: Cohort B: ISIS 814907 30 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Albumin CSF increased', group EG001 (Part 1: Cohort B: ISIS 814907 30 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00891,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Cohort C: ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Albumin CSF increased,0.0,FALSE,pct_of_arm,0/9,count affected of count at risk; no p-value posted,no_change,0/9 in arm 'Part 1: Cohort C: ISIS 814907 60 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Albumin CSF increased', group EG002 (Part 1: Cohort C: ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00892,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Cohort D: ISIS 814907 115 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Albumin CSF increased,0.0,FALSE,pct_of_arm,0/13,count affected of count at risk; no p-value posted,no_change,0/13 in arm 'Part 1: Cohort D: ISIS 814907 115 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Albumin CSF increased', group EG003 (Part 1: Cohort D: ISIS 814907 115 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00893,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Pooled Placebo,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Albumin CSF increased,0.0,FALSE,pct_of_arm,0/12,count affected of count at risk; no p-value posted,no_change,0/12 in arm 'Part 1: Pooled Placebo' (comparator arm),0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Albumin CSF increased', group EG004 (Part 1: Pooled Placebo)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Comparator arm."
CT1-MSR-00894,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Late Start Cohort A + Cohort B + Cohort C + ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Albumin CSF increased,0.0,FALSE,pct_of_arm,0/4,count affected of count at risk; no p-value posted,no_change,0/4 in arm 'Part 2: Late Start Cohort A + Cohort B + Cohort C + ISIS 814907 60 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Albumin CSF increased', group EG005 (Part 2: Late Start Cohort A + Cohort B + Cohort C + ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00895,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Late Start Cohort D + ISIS 814907 115 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Albumin CSF increased,0.0,FALSE,pct_of_arm,0/4,count affected of count at risk; no p-value posted,no_change,0/4 in arm 'Part 2: Late Start Cohort D + ISIS 814907 115 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Albumin CSF increased', group EG006 (Part 2: Late Start Cohort D + ISIS 814907 115 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00896,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Early Start Cohort A + ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Albumin CSF increased,0.0,FALSE,pct_of_arm,0/3,count affected of count at risk; no p-value posted,no_change,0/3 in arm 'Part 2: Early Start Cohort A + ISIS 814907 60 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Albumin CSF increased', group EG007 (Part 2: Early Start Cohort A + ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00897,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Early Start Cohort B + ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Albumin CSF increased,20.0,FALSE,pct_of_arm,1/5,count affected of count at risk; no p-value posted,increase,1/5 in arm 'Part 2: Early Start Cohort B + ISIS 814907 60 mg',2,"non-serious, but an objective CNS marker (CSF finding, meningeal, papilloedema or hydrocephalus)",provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Albumin CSF increased', group EG008 (Part 2: Early Start Cohort B + ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00898,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Early Start Cohort C + ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Albumin CSF increased,0.0,FALSE,pct_of_arm,0/7,count affected of count at risk; no p-value posted,no_change,0/7 in arm 'Part 2: Early Start Cohort C + ISIS 814907 60 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Albumin CSF increased', group EG009 (Part 2: Early Start Cohort C + ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00899,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Early Start Cohort D + ISIS 814907 115 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,Albumin CSF increased,20.0,FALSE,pct_of_arm,2/10,count affected of count at risk; no p-value posted,increase,2/10 in arm 'Part 2: Early Start Cohort D + ISIS 814907 115 mg',2,"non-serious, but an objective CNS marker (CSF finding, meningeal, papilloedema or hydrocephalus)",provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'Albumin CSF increased', group EG010 (Part 2: Early Start Cohort D + ISIS 814907 115 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00900,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Cohort A: ISIS 814907 10 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF protein increased,0.0,FALSE,pct_of_arm,0/6,count affected of count at risk; no p-value posted,no_change,0/6 in arm 'Part 1: Cohort A: ISIS 814907 10 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF protein increased', group EG000 (Part 1: Cohort A: ISIS 814907 10 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00901,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Cohort B: ISIS 814907 30 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF protein increased,0.0,FALSE,pct_of_arm,0/6,count affected of count at risk; no p-value posted,no_change,0/6 in arm 'Part 1: Cohort B: ISIS 814907 30 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF protein increased', group EG001 (Part 1: Cohort B: ISIS 814907 30 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00902,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Cohort C: ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF protein increased,0.0,FALSE,pct_of_arm,0/9,count affected of count at risk; no p-value posted,no_change,0/9 in arm 'Part 1: Cohort C: ISIS 814907 60 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF protein increased', group EG002 (Part 1: Cohort C: ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00903,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Cohort D: ISIS 814907 115 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF protein increased,0.0,FALSE,pct_of_arm,0/13,count affected of count at risk; no p-value posted,no_change,0/13 in arm 'Part 1: Cohort D: ISIS 814907 115 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF protein increased', group EG003 (Part 1: Cohort D: ISIS 814907 115 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00904,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 1: Pooled Placebo,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF protein increased,0.0,FALSE,pct_of_arm,0/12,count affected of count at risk; no p-value posted,no_change,0/12 in arm 'Part 1: Pooled Placebo' (comparator arm),0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF protein increased', group EG004 (Part 1: Pooled Placebo)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Comparator arm."
CT1-MSR-00905,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Late Start Cohort A + Cohort B + Cohort C + ISIS 814907 60 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF protein increased,0.0,FALSE,pct_of_arm,0/4,count affected of count at risk; no p-value posted,no_change,0/4 in arm 'Part 2: Late Start Cohort A + Cohort B + Cohort C + ISIS 814907 60 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF protein increased', group EG005 (Part 2: Late Start Cohort A + Cohort B + Cohort C + ISIS 814907 60 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
CT1-MSR-00906,CT1-OLG-0004,CT1,clinical,human,NOT_APPLICABLE,randomised clinical trial arm: Part 2: Late Start Cohort D + ISIS 814907 115 mg,TRUE,human_clinical,human,CSF_and_neuraxis,intrathecal_or_intracerebroventricular,NOT_REPORTED,NOT_REPORTED,,,,,From first dose of study drug up to Week 37 in Part 1 and up to Week 64 in Part 2,trial adverse-event collection period,clinical_cns_outcome,CSF protein increased,0.0,FALSE,pct_of_arm,0/4,count affected of count at risk; no p-value posted,no_change,0/4 in arm 'Part 2: Late Start Cohort D + ISIS 814907 115 mg',0,no event in this arm (numAffected = 0),provisional,clinical_neuroinflammatory,TRUE,ClinicalTrials.gov NCT03186989,"NCT03186989 resultsSection.adverseEventsModule.otherEvents, term 'CSF protein increased', group EG006 (Part 2: Late Start Cohort D + ISIS 814907 115 mg)",public_domain,"MedDRA organ class: Investigations. Trial: Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of IONIS-MAPTRx in Patients W. Treated arm."
